HpoCode	ICD	ICDdescription	HpoDescription	PheCode	PheCodeDescription	version	cluster	subset
HP:0002650	M41.35	Thoracogenic scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.40	Neuromuscular scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.40	Neuromuscular scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.2	Other idiopathic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.2	Other idiopathic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.56	Other secondary scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.56	Other secondary scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.0	Infantile idiopathic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.0	Infantile idiopathic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.23	Other idiopathic scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.23	Other idiopathic scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.24	Other idiopathic scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.24	Other idiopathic scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.12	Adolescent scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.12	Adolescent scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.26	Other idiopathic scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.26	Other idiopathic scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.47	Neuromuscular scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.47	Neuromuscular scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.3	Thoracogenic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.3	Thoracogenic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.30	Thoracogenic scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.30	Thoracogenic scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.34	Thoracogenic scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.34	Thoracogenic scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.53	Other secondary scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.53	Other secondary scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M96.5	Postradiation scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M96.5	Postradiation scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.55	Other secondary scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.55	Other secondary scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	737.39	Other kyphoscoliosis and scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	4	Pediatric
HP:0002650	737.39	Other kyphoscoliosis and scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	3	Pediatric
HP:0002650	M41.57	Other secondary scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.57	Other secondary scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.8	Other forms of scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.8	Other forms of scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.80	Other forms of scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.80	Other forms of scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.25	Other idiopathic scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.25	Other idiopathic scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.83	Other forms of scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.83	Other forms of scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.122	Adolescent idiopathic scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.122	Adolescent idiopathic scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.84	Other forms of scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.84	Other forms of scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	737.30	Scoliosis [and kyphoscoliosis], idiopathic	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	4	Pediatric
HP:0002650	737.30	Scoliosis [and kyphoscoliosis], idiopathic	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	3	Pediatric
HP:0002650	737.31	Resolving infantile idiopathic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	4	Pediatric
HP:0002650	737.31	Resolving infantile idiopathic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	3	Pediatric
HP:0002650	737.32	Progressive infantile idiopathic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	4	Pediatric
HP:0002650	737.32	Progressive infantile idiopathic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	3	Pediatric
HP:0002650	M41.1	Juvenile and adolescent idiopathic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.1	Juvenile and adolescent idiopathic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	737.34	Thoracogenic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	4	Pediatric
HP:0002650	737.34	Thoracogenic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	3	Pediatric
HP:0002650	M41.112	Juvenile idiopathic scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.112	Juvenile idiopathic scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	737.43	Scoliosis associated with other conditions	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	4	Pediatric
HP:0002650	737.43	Scoliosis associated with other conditions	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	3	Pediatric
HP:0002650	M41.20	Other idiopathic scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.20	Other idiopathic scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.22	Other idiopathic scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.22	Other idiopathic scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.82	Other forms of scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.82	Other forms of scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.03	Infantile idiopathic scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.03	Infantile idiopathic scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.04	Infantile idiopathic scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.04	Infantile idiopathic scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.05	Infantile idiopathic scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.05	Infantile idiopathic scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.06	Infantile idiopathic scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.06	Infantile idiopathic scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.07	Infantile idiopathic scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.07	Infantile idiopathic scoliosis, lumbosacral region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.08	Infantile idiopathic scoliosis, sacral and sacrococcygeal region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.08	Infantile idiopathic scoliosis, sacral and sacrococcygeal region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.50	Other secondary scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.50	Other secondary scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.4	Scoliosis secondary to cerebral palsy, Friedreich's ataxia, poliomyelitis and other neuromuscular disorders	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.4	Scoliosis secondary to cerebral palsy, Friedreich's ataxia, poliomyelitis and other neuromuscular disorders	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	737.3	Kyphoscoliosis and scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	4	Pediatric
HP:0002650	737.3	Kyphoscoliosis and scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	3	Pediatric
HP:0002650	M41.113	Juvenile idiopathic scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.113	Juvenile idiopathic scoliosis, cervicothoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.11	Juvenile idiopathic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.11	Juvenile idiopathic scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.00	Infantile idiopathic scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.00	Infantile idiopathic scoliosis, site unspecified	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	737.33	Scoliosis due to radiation	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	4	Pediatric
HP:0002650	737.33	Scoliosis due to radiation	Scoliosis	737.3	Kyphoscoliosis and scoliosis	9	3	Pediatric
HP:0002650	M41.02	Infantile idiopathic scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.02	Infantile idiopathic scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.44	Neuromuscular scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.44	Neuromuscular scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.45	Neuromuscular scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.45	Neuromuscular scoliosis, thoracolumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.46	Neuromuscular scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.46	Neuromuscular scoliosis, lumbar region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.5	Other secondary scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.5	Other secondary scoliosis	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.52	Other secondary scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.52	Other secondary scoliosis, cervical region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002650	M41.54	Other secondary scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	4	Pediatric
HP:0002650	M41.54	Other secondary scoliosis, thoracic region	Scoliosis	737.3	Kyphoscoliosis and scoliosis	10	3	Pediatric
HP:0002829	719.4	Pain in joint	Arthralgia	745	Pain in joint	9	1	Adults
HP:0002829	M25.53	Pain in wrist	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.541	Pain in joints of right hand	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	719.43	Pain in joint involving forearm	Arthralgia	745	Pain in joint	9	1	Adults
HP:0002829	M25.54	Pain in joints of hand	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.561	Pain in right knee	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.531	Pain in right wrist	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.539	Pain in unspecified wrist	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.57	Pain in ankle and joints of foot	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.571	Pain in right ankle and joints of right foot	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.572	Pain in left ankle and joints of left foot	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.532	Pain in left wrist	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.549	Pain in joints of unspecified hand	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.55	Pain in hip	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.551	Pain in right hip	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.579	Pain in unspecified ankle and joints of unspecified foot	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	719.47	Pain in joint involving ankle and foot	Arthralgia	745	Pain in joint	9	1	Adults
HP:0002829	M25.56	Pain in knee	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	719.49	Pain in joint involving multiple sites	Arthralgia	745	Pain in joint	9	1	Adults
HP:0002829	M25.529	Pain in unspecified elbow	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.562	Pain in left knee	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.569	Pain in unspecified knee	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	719.40	Pain in joint site unspecified	Arthralgia	745	Pain in joint	9	1	Adults
HP:0002829	719.41	Pain in joint involving shoulder region	Arthralgia	745	Pain in joint	9	1	Adults
HP:0002829	719.42	Pain in joint involving upper arm	Arthralgia	745	Pain in joint	9	1	Adults
HP:0002829	M25.51	Pain in shoulder	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	719.44	Pain in joint involving hand	Arthralgia	745	Pain in joint	9	1	Adults
HP:0002829	719.45	Pain in joint involving pelvic region and thigh	Arthralgia	745	Pain in joint	9	1	Adults
HP:0002829	M25.552	Pain in left hip	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	719.46	Pain in joint involving lower leg	Arthralgia	745	Pain in joint	9	1	Adults
HP:0002829	M25.559	Pain in unspecified hip	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	719.48	Pain in joint involving other specified sites	Arthralgia	745	Pain in joint	9	1	Adults
HP:0002829	M25.522	Pain in left elbow	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M79.64	Pain in hand and fingers	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.542	Pain in joints of left hand	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.52	Pain in elbow	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.511	Pain in right shoulder	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.5	Pain in joint	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.50	Pain in unspecified joint	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.519	Pain in unspecified shoulder	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.512	Pain in left shoulder	Arthralgia	745	Pain in joint	10	1	Adults
HP:0002829	M25.521	Pain in right elbow	Arthralgia	745	Pain in joint	10	1	Adults
HP:0003077	E78.4	Other hyperlipidemia	Hyperlipidemia	272.1	Hyperlipidemia	10	1	Adults
HP:0003077	272.4	Other and unspecified hyperlipidemia	Hyperlipidemia	272.1	Hyperlipidemia	9	1	Adults
HP:0003077	E78.5	Hyperlipidemia, unspecified	Hyperlipidemia	272.1	Hyperlipidemia	10	1	Adults
HP:0003198	G72.1	Alcoholic myopathy	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	G71.3	Mitochondrial myopathy, not elsewhere classified	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	G72.0	Drug-induced myopathy	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	G72.2	Myopathy due to other toxic agents	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.43	Rheumatoid myopathy with rheumatoid arthritis, carpal bones	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.432	Rheumatoid myopathy with rheumatoid arthritis of left wrist	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.429	Rheumatoid myopathy with rheumatoid arthritis of unspecified elbow	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.44	Rheumatoid myopathy with rheumatoid arthritis, metacarpus and phalanges	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	G71.9	Primary disorder of muscle, unspecified	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M34.82	Systemic sclerosis with myopathy	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.439	Rheumatoid myopathy with rheumatoid arthritis of unspecified wrist	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.45	Rheumatoid myopathy with rheumatoid arthritis of hip	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.441	Rheumatoid myopathy with rheumatoid arthritis of right hand	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.469	Rheumatoid myopathy with rheumatoid arthritis of unspecified knee	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.449	Rheumatoid myopathy with rheumatoid arthritis of unspecified hand	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.46	Rheumatoid myopathy with rheumatoid arthritis of knee	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.461	Rheumatoid myopathy with rheumatoid arthritis of right knee	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.442	Rheumatoid myopathy with rheumatoid arthritis of left hand	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.422	Rheumatoid myopathy with rheumatoid arthritis of left elbow	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.47	Rheumatoid myopathy with rheumatoid arthritis, tarsus, metatarsus and phalanges	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.471	Rheumatoid myopathy with rheumatoid arthritis of right ankle and foot	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.472	Rheumatoid myopathy with rheumatoid arthritis of left ankle and foot	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	G72.81	Myopathy of critical illness	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.49	Rheumatoid myopathy with rheumatoid arthritis of multiple sites	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M60	Myositis	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.451	Rheumatoid myopathy with rheumatoid arthritis of right hip	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	G71.8	Other primary disorders of muscles	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.421	Rheumatoid myopathy with rheumatoid arthritis of right elbow	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	359.6	Symptomatic inflammatory myopathy in diseases classified elsewhere	Myopathy	359.2	Myopathy	9	5	Adults
HP:0003198	359.7	Inflammatory and immune myopathies, nec (ADDED)	Myopathy	359.2	Myopathy	9	5	Adults
HP:0003198	359.71	Inclusion body myositis (ADDED)	Myopathy	359.2	Myopathy	9	5	Adults
HP:0003198	359.79	Other inflammatory and immune myopathies, nec (ADDED)	Myopathy	359.2	Myopathy	9	5	Adults
HP:0003198	359.8	Other myopathies	Myopathy	359.2	Myopathy	9	5	Adults
HP:0003198	359.81	Critical illness myopathy	Myopathy	359.2	Myopathy	9	5	Adults
HP:0003198	359.89	Other myopathies	Myopathy	359.2	Myopathy	9	5	Adults
HP:0003198	359.9	Myopathy unspecified	Myopathy	359.2	Myopathy	9	5	Adults
HP:0003198	M33.22	Polymyositis with myopathy	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.479	Rheumatoid myopathy with rheumatoid arthritis of unspecified ankle and foot	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M35.03	Sicca syndrome with myopathy	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	G72.4	Inflammatory and immune myopathies, not elsewhere classified	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.452	Rheumatoid myopathy with rheumatoid arthritis of left hip	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.459	Rheumatoid myopathy with rheumatoid arthritis of unspecified hip	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	359.4	Toxic myopathy	Myopathy	359.2	Myopathy	9	5	Adults
HP:0003198	G72.41	Inclusion body myositis [IBM]	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.462	Rheumatoid myopathy with rheumatoid arthritis of left knee	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	G72.8	Other specified myopathies	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.431	Rheumatoid myopathy with rheumatoid arthritis of right wrist	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M33.02	Juvenile dermatomyositis with myopathy	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M33.12	Other dermatomyositis with myopathy	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	G73.7	Myopathy in diseases classified elsewhere	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.41	Rheumatoid myopathy with rheumatoid arthritis of shoulder	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M33.92	Dermatopolymyositis, unspecified with myopathy	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.419	Rheumatoid myopathy with rheumatoid arthritis of unspecified shoulder	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.42	Rheumatoid myopathy with rheumatoid arthritis of elbow	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	359.5	Myopathy in endocrine diseases classified elsewhere	Myopathy	359.2	Myopathy	9	5	Adults
HP:0003198	M05.411	Rheumatoid myopathy with rheumatoid arthritis of right shoulder	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	G72.89	Other specified myopathies	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	G72.49	Other inflammatory and immune myopathies, not elsewhere classified	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.412	Rheumatoid myopathy with rheumatoid arthritis of left shoulder	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M62.9	Disorder of muscle, unspecified	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	G72.9	Myopathy, unspecified	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003198	M05.40	Rheumatoid myopathy with rheumatoid arthritis of unspecified site	Myopathy	359.2	Myopathy	10	5	Adults
HP:0003202	M62.579	Muscle wasting and atrophy, not elsewhere classified, unspecified ankle and foot	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.521	Muscle wasting and atrophy, not elsewhere classified, right upper arm	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.51	Muscle wasting and atrophy, not elsewhere classified, shoulder	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.542	Muscle wasting and atrophy, not elsewhere classified, left hand	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	728.2	Muscular wasting and disuse atrophy, not elsewhere classified	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	9	5	Adults
HP:0003202	M62.512	Muscle wasting and atrophy, not elsewhere classified, left shoulder	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.5	Muscle wasting and atrophy, not elsewhere classified	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.529	Muscle wasting and atrophy, not elsewhere classified, unspecified upper arm	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.511	Muscle wasting and atrophy, not elsewhere classified, right shoulder	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.541	Muscle wasting and atrophy, not elsewhere classified, right hand	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
